Ids/Id/0/_db,Ids/Id/0/_is_primary,Ids/Id/0/__text,Ids/Id/1/_db_label,Ids/Id/1/__text,Ids/Id/2/_db,Ids/Id/2/__text,Description/Title,Description/Organism/OrganismName,Description/Organism/_taxonomy_id,Description/Organism/_taxonomy_name,Owner/Name,Owner/Contacts/Contact/Name/First,Owner/Contacts/Contact/Name/Last,Owner/Contacts/Contact/Name/Middle,Owner/Contacts/Contact/_email,Models/Model,Package/_display_name,Package/__text,Attributes/Attribute/0/_attribute_name,Attributes/Attribute/0/_harmonized_name,Attributes/Attribute/0/_display_name,Attributes/Attribute/0/__text,Attributes/Attribute/1/_attribute_name,Attributes/Attribute/1/_harmonized_name,Attributes/Attribute/1/_display_name,Attributes/Attribute/1/__text,Attributes/Attribute/2/_attribute_name,Attributes/Attribute/2/_harmonized_name,Attributes/Attribute/2/_display_name,Attributes/Attribute/2/__text,Attributes/Attribute/3/_attribute_name,Attributes/Attribute/3/_harmonized_name,Attributes/Attribute/3/_display_name,Attributes/Attribute/3/__text,Attributes/Attribute/4/_attribute_name,Attributes/Attribute/4/_harmonized_name,Attributes/Attribute/4/_display_name,Attributes/Attribute/4/__text,Links/Link/_type,Links/Link/_target,Links/Link/_label,Links/Link/__text,Status/_status,Status/_when,_access,_publication_date,_last_update,_submission_date,_id,_accession,Description/Comment/Paragraph
BioSample,1,SAMN13520316,Sample name,Puola-17,SRA,SRS5787913,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Puola-17,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Poland:Radom,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.797,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.797,2019-12-10T07:18:05.296,13520316,SAMN13520316,
BioSample,1,SAMN13520315,Sample name,Puola-13,SRA,SRS5787912,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Puola-13,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Poland:Radom,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.012,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.012,2019-12-10T07:18:05.280,13520315,SAMN13520315,
BioSample,1,SAMN13520314,Sample name,Punkaharju,SRA,SRS5787911,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.297,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.297,2019-12-10T07:18:05.263,13520314,SAMN13520314,
BioSample,1,SAMN13520313,Sample name,Punkaharju-95,SRA,SRS5787910,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-95,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.115,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.115,2019-12-10T07:18:05.250,13520313,SAMN13520313,
BioSample,1,SAMN13520312,Sample name,Punkaharju-520,SRA,SRS5787908,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-520,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.770,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.770,2019-12-10T07:18:05.233,13520312,SAMN13520312,
BioSample,1,SAMN13520311,Sample name,Punkaharju-498,SRA,SRS5787907,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-498,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.946,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.946,2019-12-10T07:18:05.220,13520311,SAMN13520311,
BioSample,1,SAMN13520310,Sample name,Punkaharju-485,SRA,SRS5787906,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-485,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.090,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.090,2019-12-10T07:18:05.203,13520310,SAMN13520310,
BioSample,1,SAMN13520309,Sample name,Punkaharju-463,SRA,SRS5787905,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-463,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.324,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.324,2019-12-10T07:18:05.190,13520309,SAMN13520309,
BioSample,1,SAMN13520308,Sample name,Punkaharju-445,SRA,SRS5787904,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-445,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.920,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.920,2019-12-10T07:18:05.173,13520308,SAMN13520308,
BioSample,1,SAMN13520307,Sample name,Punkaharju-443,SRA,SRS5787903,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-443,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.893,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.893,2019-12-10T07:18:05.160,13520307,SAMN13520307,
BioSample,1,SAMN13520306,Sample name,Punkaharju-397,SRA,SRS5787902,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-397,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.065,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.065,2019-12-10T07:18:05.143,13520306,SAMN13520306,
BioSample,1,SAMN13520305,Sample name,Punkaharju-390,SRA,SRS5787901,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-390,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.125,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.125,2019-12-10T07:18:05.130,13520305,SAMN13520305,
BioSample,1,SAMN13520304,Sample name,Punkaharju-382,SRA,SRS5787900,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-382,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.867,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.867,2019-12-10T07:18:05.113,13520304,SAMN13520304,
BioSample,1,SAMN13520303,Sample name,Punkaharju-375,SRA,SRS5787899,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-375,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.040,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.040,2019-12-10T07:18:05.100,13520303,SAMN13520303,
BioSample,1,SAMN13520302,Sample name,Punkaharju-320,SRA,SRS5787897,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-320,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.839,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.839,2019-12-10T07:18:05.083,13520302,SAMN13520302,
BioSample,1,SAMN13520301,Sample name,Punkaharju-301,SRA,SRS5787896,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-301,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.812,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.812,2019-12-10T07:18:05.066,13520301,SAMN13520301,
BioSample,1,SAMN13520300,Sample name,Punkaharju-2,SRA,SRS5787895,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-2,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.014,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.014,2019-12-10T07:18:05.050,13520300,SAMN13520300,
BioSample,1,SAMN13520299,Sample name,Punkaharju-251,SRA,SRS5787894,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-251,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.785,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.785,2019-12-10T07:18:05.033,13520299,SAMN13520299,
BioSample,1,SAMN13520298,Sample name,Punkaharju-203,SRA,SRS5787893,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-203,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.759,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.759,2019-12-10T07:18:05.016,13520298,SAMN13520298,
BioSample,1,SAMN13520297,Sample name,Punkaharju-141,SRA,SRS5787892,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Punkaharju-141,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Punkaharju,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.728,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.728,2019-12-10T07:18:05.000,13520297,SAMN13520297,
BioSample,1,SAMN13520296,Sample name,Penzenskaja-9,SRA,SRS5787891,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-9,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.987,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.987,2019-12-10T07:18:04.983,13520296,SAMN13520296,
BioSample,1,SAMN13520295,Sample name,Penzenskaja-8,SRA,SRS5787890,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-8,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.702,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.702,2019-12-10T07:18:04.970,13520295,SAMN13520295,
BioSample,1,SAMN13520294,Sample name,Penzenskaja-7,SRA,SRS5787889,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-7,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.674,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.674,2019-12-10T07:18:04.953,13520294,SAMN13520294,
BioSample,1,SAMN13520293,Sample name,Penzenskaja-6,SRA,SRS5787888,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-6,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.647,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.647,2019-12-10T07:18:04.940,13520293,SAMN13520293,
BioSample,1,SAMN13520292,Sample name,Penzenskaja-5,SRA,SRS5787886,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-5,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.621,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.621,2019-12-10T07:18:04.923,13520292,SAMN13520292,
BioSample,1,SAMN13520291,Sample name,Penzenskaja-4,SRA,SRS5787885,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-4,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.594,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.594,2019-12-10T07:18:04.910,13520291,SAMN13520291,
BioSample,1,SAMN13520290,Sample name,Penzenskaja-3,SRA,SRS5787884,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-3,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.566,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.566,2019-12-10T07:18:04.893,13520290,SAMN13520290,
BioSample,1,SAMN13520289,Sample name,Penzenskaja-2,SRA,SRS5787883,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-2,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.539,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.539,2019-12-10T07:18:04.876,13520289,SAMN13520289,
BioSample,1,SAMN13520288,Sample name,Penzenskaja-1,SRA,SRS5787882,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-1,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.514,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.514,2019-12-10T07:18:04.860,13520288,SAMN13520288,
BioSample,1,SAMN13520287,Sample name,Penzenskaja-10,SRA,SRS5787881,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Penzenskaja-10,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Penzenskaya oblast,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:01.970,public,2020-06-25T00:00:00.000,2020-06-25T12:23:01.970,2019-12-10T07:18:04.843,13520287,SAMN13520287,
BioSample,1,SAMN13520286,Sample name,Megdurechensk-9,SRA,SRS5787880,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-9,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.486,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.486,2019-12-10T07:18:04.826,13520286,SAMN13520286,
BioSample,1,SAMN13520285,Sample name,Megdurechensk-8,SRA,SRS5787879,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-8,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.459,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.459,2019-12-10T07:18:04.810,13520285,SAMN13520285,
BioSample,1,SAMN13520284,Sample name,Megdurechensk-7,SRA,SRS5787878,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-7,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.960,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.960,2019-12-10T07:18:04.796,13520284,SAMN13520284,
BioSample,1,SAMN13520283,Sample name,Megdurechensk-6,SRA,SRS5787877,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-6,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.433,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.433,2019-12-10T07:18:04.780,13520283,SAMN13520283,
BioSample,1,SAMN13520282,Sample name,Megdurechensk-5,SRA,SRS5787875,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-5,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.375,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.375,2019-12-10T07:18:04.763,13520282,SAMN13520282,
BioSample,1,SAMN13520281,Sample name,Megdurechensk-4,SRA,SRS5787874,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-4,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.741,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.741,2019-12-10T07:18:04.750,13520281,SAMN13520281,
BioSample,1,SAMN13520280,Sample name,Megdurechensk-3,SRA,SRS5787873,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-3,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.406,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.406,2019-12-10T07:18:04.733,13520280,SAMN13520280,
BioSample,1,SAMN13520279,Sample name,Megdurechensk-2,SRA,SRS5787872,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-2,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.933,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.933,2019-12-10T07:18:04.720,13520279,SAMN13520279,
